time,close,high,low,open,volume,EMA_20,EMA_50,EMA_200,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0
2017-11-13,8036.490234375,8101.91015625,5844.2900390625,5938.25,30253229824,4846.5477786607,3240.216250630189,,1256.2960922532511,279.85084817386735,976.4452440793838,74.15197571241849,1255.7668923221045,4495.692486572266,7735.618080822427,144.13466240972534,1.04643195419156
2017-11-20,9330.5498046875,9522.9296875,7762.7099609375,8039.06982421875,30501020160,5273.595590663253,3479.052860593221,,1456.780939274261,384.2685561559017,1072.5123831183594,77.88024393124738,1080.3935631224517,4836.29797973633,8592.202396350207,155.32146415918922,1.0982915599597376
2017-11-27,11323.2001953125,11858.7001953125,9202.0498046875,9352.7197265625,50411559424,5849.748410153657,3786.6664815626045,,1756.2123356024113,546.9599619872415,1209.2523736151697,82.14981336042327,805.0222584346866,5305.966992187501,9806.911725940316,169.65596432770877,1.1684411339247802
2017-12-04,15455.400390625,18353.400390625,11081.7998046875,11315.400390625,92115268608,6764.572408293784,4244.26388976113,,2300.429971262187,872.9420781176136,1427.4878931445733,87.52660624455221,-290.27952147007727,5942.217016601563,12174.713554673202,209.77007472662424,1.2631920303454236
2017-12-11,19140.80078125,20089.0,15404.7998046875,15427.400390625,93877198848,7943.2608247658045,4828.441807074419,,2994.58763752683,1253.6797955058053,1740.9078420210246,90.3255533301436,-1638.4272870193408,6761.398059082031,15161.223405183402,248.46415704866175,1.2368845310524015
2017-12-18,13925.7998046875,19371.0,11833.0,19106.400390625,117256598528,8513.026441901204,5185.200944235716,,3088.3055302018156,1077.9181505446327,2010.387379657183,67.30910645085186,-1506.7528756521588,7296.991052246094,16100.734980144347,241.29792307168483,0.8764766902996418
2017-12-25,14156.400390625,16930.900390625,12350.099609375,13995.900390625,88557499392,9050.490627493946,5537.012687231374,,3144.932352911398,907.6359786033718,2237.2963743080263,67.70103504648954,-1372.3679003970647,7801.1480712890625,16974.66404297519,235.1837418763491,0.8463913039968152
2018-01-01,16477.599609375,17712.400390625,13154.7001953125,14112.2001953125,123814400000,9757.834340054047,5966.055311629163,,3338.6253015110833,881.0631417624454,2457.562159748638,71.41588746878688,-1350.891635931288,8420.645056152343,18192.181748235977,232.08522926504997,0.9122665045995254
2018-01-08,13772.0,16537.900390625,13105.900390625,16476.19921875,106022199296,10140.135831477472,6272.17078960449,,3236.500716315555,623.1508452535336,2613.3498710620215,62.40607731089477,-966.4445867998747,8890.10106201172,18746.646710823312,221.74203825262654,0.747647558887778
2018-01-15,11600.099609375,14445.5,9402.2900390625,13767.2998046875,97932879872,10279.180000801045,6481.10917469353,,2946.3483666530683,266.39879647283715,2679.949570180231,56.26913423271311,-468.50779618998604,9240.958044433593,18950.42388505717,210.1398100486388,0.6214866813306535
2018-01-22,11786.2998046875,12040.2998046875,10129.7001953125,11633.099609375,64691999232,10422.715220218803,6689.155866065843,,2700.29798444496,16.278731411783156,2684.019253033177,56.66260540645288,163.4205561978888,9624.126037597656,19084.831518997424,196.60393981626032,0.6142712756115698
2018-01-29,8277.009765625,11875.599609375,7796.490234375,11755.5,60810019840,10218.362319781298,6751.424646440712,,2196.807476927126,-389.76942088484066,2586.576897811967,47.91276904078971,805.018815296231,9858.832531738282,18912.646248180332,183.66908429158008,0.41264328957637847
2018-02-05,8129.97021484375,9122.5498046875,6048.259765625,8270.5400390625,62489091072,10019.46783359677,6805.485256966322,,1765.5703632604946,-656.8052276411777,2422.3755909016722,47.5812269932276,1457.8173408878683,10081.189038085939,18704.56073528401,171.07846434819643,0.38686450661310445
2018-02-12,10551.7998046875,11349.7998046875,8141.43017578125,8141.43017578125,53626569728,10070.166116557792,6952.399552955388,,1600.7804510219157,-657.2761119038055,2258.056562925721,53.311688615099676,2189.488342430812,10388.592016601564,18587.695690772314,157.8482177578658,0.5099527823144915
2018-02-19,9664.73046875,11958.5,9407.0595703125,10552.599609375,55388419584,10031.553197718955,7058.765471221844,,1382.6656673297603,-700.3127164767689,2082.978383806529,51.10780500257299,2892.8880036633564,10641.304541015626,18389.721078367897,145.62907221547755,0.43698234551808607
2018-02-26,11512.599609375,11528.2001953125,9501.73046875,9669.4296875,48902649856,10172.605236924292,7233.42563350236,,1343.429507081435,-591.6391013800753,1935.0686084615104,55.25722558229559,3540.212921736581,10933.025024414062,18325.837127091545,135.2381813115568,0.5391985199211968
2018-03-05,9578.6298828125,11704.099609375,8513.0302734375,11532.400390625,49671590400,10116.036155580312,7325.394427592954,,1143.102400413729,-633.5729664382252,1776.675366851954,50.433017650793225,4054.6200332109056,11111.535522460938,18168.451011710968,127.01962703507778,0.39138982591023314
2018-03-12,8223.6796875,9937.5,7397.990234375,9602.9296875,42075919360,9935.811730048854,7360.621300530486,,865.036960516225,-729.3107250685835,1594.3476855848085,47.3162420777686,4407.954458872371,11215.027001953124,18022.099545033874,121.39199561258808,0.28027652155009236
2018-03-19,8495.7802734375,9177.3701171875,8182.39990234375,8344.1201171875,40853020160,9798.66587703825,7405.137338683702,,659.0274807224105,-748.2561638899185,1407.283644612329,48.011093716657435,4574.05427073339,11269.4455078125,17964.83674489161,118.82379186158815,0.2928675759069591
2018-03-26,6844.22998046875,8530.080078125,6526.8701171875,8498.4697265625,37970689536,9517.291029745917,7383.140971694881,,358.36615573861127,-839.1339910989743,1197.5001468375856,44.20052515797245,4757.8218741886185,11314.153515624997,17870.485157061376,115.89610539369112,0.15911398480012184
2018-04-02,7023.52001953125,7530.93994140625,6575.0,6844.85986328125,31804380416,9279.789028773092,7369.038189257092,,133.023683089752,-851.5811709982669,984.6048540880189,44.713523702551875,4586.02981871262,11263.505004882809,17940.980191052997,118.5683352255884,0.18251585613279028
2018-04-09,8329.1103515625,8338.419921875,6661.990234375,7044.31982421875,40915320320,9189.248202372082,7406.688077974952,,59.10702948884136,-740.3982596793421,799.5052891681835,48.43149481478901,4460.337559222349,11213.43303222656,17966.52850523077,120.44652968624906,0.28644440226009954
2018-04-16,8802.4599609375,9001.6396484375,7881.72021484375,8337.5703125,48741869568,9152.41122699736,7461.424230247993,,38.28161981446465,-608.9789354829751,647.2605552974397,49.75089106657071,4249.368396687719,11087.39602050781,17925.4236443279,123.34776553795191,0.3329243324777751
